k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
11428.5714285714,1028.57142857143,11.4285714285714,1.02857142857143,0.845041550707039,7.10226758614274,1.06887563478587,0.0462276256752401,0.00212463493862319,15000,1200,10000,1150
11428.5714285714,1085.71428571429,11.4285714285714,1.08571428571429,0.855532063445554,7.3629102743905,1.08058568284023,0.0456603974926888,0.00216635107755254,15000,1200,10000,1150
11428.5714285714,1142.85714285714,11.4285714285714,1.14285714285714,0.865846917045299,7.61619513165503,1.09219534066013,0.0451166562027929,0.0022073674681567,15000,1200,10000,1150
11428.5714285714,1200,11.4285714285714,1.2,0.875937267809463,7.86248098871012,1.10366268968093,0.0445887853201657,0.00224756496966739,15000,1200,10000,1150
11428.5714285714,1257.14285714286,11.4285714285714,1.25714285714286,0.885785740675211,8.10209873976222,1.11495202316077,0.0440743135076556,0.00228684773374323,15000,1200,10000,1150
11428.5714285714,1314.28571428571,11.4285714285714,1.31428571428571,0.895387860611452,8.33535351264435,1.12603340479632,0.0435727046829491,0.00232514057925559,15000,1200,10000,1150
11428.5714285714,1371.42857142857,11.4285714285714,1.37142857142857,0.904740975325232,8.56252802105136,1.13688219230594,0.0430834512030759,0.0023623864955422,15000,1200,10000,1150
11428.5714285714,1428.57142857143,11.4285714285714,1.42857142857143,0.913844032149281,8.78388447259453,1.14747854610746,0.0426060720460598,0.00239854430914223,15000,1200,10000,1150
11428.5714285714,1485.71428571429,11.4285714285714,1.48571428571429,0.92269737746101,8.99966667718367,1.15780693890601,0.0421401111518502,0.00243358653381618,15000,1200,10000,1150
11428.5714285714,1542.85714285714,11.4285714285714,1.54285714285714,0.93130256463849,9.21010184276076,1.16785567818156,0.0416851358743231,0.00246749741242805,15000,1200,10000,1150
11428.5714285714,1600,11.4285714285714,1.6,0.939782482640792,9.41915855150107,1.17761645027609,0.0412407355407414,0.00250027115117004,15000,1200,10000,1150
12142.8571428571,800,12.1428571428571,0.8,0.826953317507013,5.97171442845225,1.10385920720304,0.048459395836738,0.0021186672513449,15000,1200,10000,1150
12142.8571428571,857.142857142857,12.1428571428571,0.857142857142857,0.837529626325614,6.26440469183708,1.11353546882114,0.0478307687246585,0.00215734716699279,15000,1200,10000,1150
12142.8571428571,914.285714285714,12.1428571428571,0.914285714285714,0.847941924828898,6.54809206799402,1.12332029539939,0.0472196301313375,0.00219610251681939,15000,1200,10000,1150
12142.8571428571,971.428571428571,12.1428571428571,0.971428571428571,0.858173653920077,6.82327416019334,1.13315465574336,0.0466252365101279,0.00223470963393762,15000,1200,10000,1150
12142.8571428571,1028.57142857143,12.1428571428571,1.02857142857143,0.868210631668499,7.0904052414449,1.14298554892973,0.0460468849229848,0.00227297558254394,15000,1200,10000,1150
12142.8571428571,1085.71428571429,12.1428571428571,1.08571428571429,0.878041048334992,7.34990098637786,1.15276601948729,0.0454839104602341,0.00231073640071146,15000,1200,10000,1150
12142.8571428571,1142.85714285714,12.1428571428571,1.14285714285714,0.887655389095664,7.60214262481675,1.16245502758286,0.0449356838437852,0.0023478549709634,15000,1200,10000,1150
12142.8571428571,1200,12.1428571428571,1.2,0.897078589452887,7.84748055404465,1.17201720714148,0.044407257104559,0.0023842186812395,15000,1200,10000,1150
12142.8571428571,1257.14285714286,12.1428571428571,1.25714285714286,0.906298931049187,8.08623778996663,1.18142254195372,0.0438969496460497,0.00241973700233429,15000,1200,10000,1150
12142.8571428571,1314.28571428571,12.1428571428571,1.31428571428571,0.915285106606282,8.31871269768432,1.19064598614331,0.0433993640246013,0.00245433907619718,15000,1200,10000,1150
12142.8571428571,1371.42857142857,12.1428571428571,1.37142857142857,0.924035263671292,8.54518121415136,1.19966705134386,0.0429139987545852,0.00248797138299509,15000,1200,10000,1150
12142.8571428571,1428.57142857143,12.1428571428571,1.42857142857143,0.932549006584978,8.7658996937242,1.20846937890125,0.0424403786621229,0.00252059553334456,15000,1200,10000,1150
12142.8571428571,1485.71428571429,12.1428571428571,1.48571428571429,0.940834248621021,8.98132665179993,1.21704031161241,0.0419780532314924,0.00255218621513104,15000,1200,10000,1150
12142.8571428571,1542.85714285714,12.1428571428571,1.54285714285714,0.949012204755471,9.19540826577876,1.22537047607407,0.041526595076621,0.00258272931123145,15000,1200,10000,1150
12142.8571428571,1600,12.1428571428571,1.6,0.956970122084255,9.40474218647446,1.23345338372162,0.0410855985171453,0.00261222019461065,15000,1200,10000,1150
12857.1428571429,800,12.8571428571429,0.8,0.855151130178726,5.96787581321187,1.19198378461401,0.0482608808013813,0.00229779617211553,15000,1200,10000,1150
12857.1428571429,857.142857142857,12.8571428571429,0.857142857142857,0.864932862115897,6.25769589449066,1.19953885976955,0.0476371378057681,0.00233190178484976,15000,1200,10000,1150
12857.1428571429,914.285714285714,12.8571428571429,0.914285714285714,0.8745863003692,6.53984172927241,1.20717188188466,0.0470307084989622,0.00236607413588361,15000,1200,10000,1150
12857.1428571429,971.428571428571,12.8571428571429,0.971428571428571,0.884060505389751,6.81361714106003,1.21483622746493,0.0464408572711627,0.00240011064602856,15000,1200,10000,1150
12857.1428571429,1028.57142857143,12.8571428571429,1.02857142857143,0.893344336531289,7.07946532731825,1.22249013817071,0.0458668886972268,0.00243383630360966,15000,1200,10000,1150
12857.1428571429,1085.71428571429,12.8571428571429,1.08571428571429,0.902428630555195,7.33779183246285,1.23009673204682,0.0453081449831626,0.00246710230448166,15000,1200,10000,1150
12857.1428571429,1142.85714285714,12.8571428571429,1.14285714285714,0.911306155035889,7.58896862066294,1.23762389548983,0.0447640035927569,0.0024997842816839,15000,1200,10000,1150
12857.1428571429,1200,12.8571428571429,1.2,0.9199715112275,7.83333767195968,1.2450440829118,0.0442338750375308,0.00253178028229182,15000,1200,10000,1150
12857.1428571429,1257.14285714286,12.8571428571429,1.25714285714286,0.928438954325534,8.07121408420071,1.25233404889509,0.0437203416729232,0.00256300861810067,15000,1200,10000,1150
12857.1428571429,1314.28571428571,12.8571428571429,1.31428571428571,0.93672853659829,8.30288923250141,1.25947453471675,0.0432267563501098,0.00259340568821157,15000,1200,10000,1150
12857.1428571429,1371.42857142857,12.8571428571429,1.37142857142857,0.94479742149356,8.5286325378595,1.26644992784659,0.0427452572793856,0.00262292384648677,15000,1200,10000,1150
12857.1428571429,1428.57142857143,12.8571428571429,1.42857142857143,0.952707438875187,8.75060914494552,1.27324790969074,0.0422753750866514,0.00265152936562424,15000,1200,10000,1150
