k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
27000,2521.42857142857,27,2.52142857142857,0.983310510362766,12.0082224177764,2.2141695828532,0.032897031485063,0.00483905992080792,25000,2000,18000,2300
27000,2600,27,2.6,0.97823222546066,12.2116366950525,2.17751301819795,0.0325289052295537,0.00476789382363411,25000,2000,18000,2300
28000,1500,28,1.5,1.15944163123613,8.91817831812014,3.24385889912477,0.0386318984423835,0.00690512288856319,25000,2000,18000,2300
28000,1578.57142857143,28,1.57857142857143,1.13642041624267,9.18710454012959,3.11790325806914,0.0380978232187217,0.00665129050509299,25000,2000,18000,2300
28000,1657.14285714286,28,1.65714285714286,1.11604865323145,9.4504397464441,3.00492926891576,0.0375796824733008,0.0064241091672303,25000,2000,18000,2300
28000,1735.71428571429,28,1.73571428571429,1.09795807623714,9.70824797976702,2.90317318003948,0.0370767136876252,0.00621992620409026,25000,2000,18000,2300
28000,1814.28571428571,28,1.81428571428571,1.08184261498865,9.96060088958695,2.81116932702958,0.0365882040595801,0.00603570768580112,25000,2000,18000,2300
28000,1892.85714285714,28,1.89285714285714,1.06744594581961,10.2075769022847,2.72769017497416,0.0361134865552739,0.00586891401779997,25000,2000,18000,2300
28000,1971.42857142857,28,1.97142857142857,1.05455190771134,10.4492602395648,2.6517002231794,0.0356519363109589,0.00571740427600555,25000,2000,18000,2300
28000,2050,28,2.05,1.04297704096741,10.6857397593038,2.58232018428808,0.0352029673651135,0.00557936184667181,25000,2000,18000,2300
28000,2128.57142857143,28,2.12857142857143,1.03256476848394,10.9171097356722,2.5187988692898,0.0347660298300588,0.00545323604763479,25000,2000,18000,2300
28000,2207.14285714286,28,2.20714285714286,1.02318068963483,11.1434666502842,2.4604909160125,0.0343406068697052,0.00533769587093867,25000,2000,18000,2300
28000,2285.71428571429,28,2.28571428571429,1.01470890396498,11.3649101493661,2.40683899444914,0.033926212401237,0.00523159301417393,25000,2000,18000,2300
28000,2364.28571428571,28,2.36428571428571,1.00704901483389,11.5815424835235,2.35735947483619,0.0335223887373147,0.00513393209842846,25000,2000,18000,2300
28000,2442.85714285714,28,2.44285714285714,1.00011367101202,11.7934669308306,2.31163079813779,0.0331287046493839,0.00504384649652433,25000,2000,18000,2300
28000,2521.42857142857,28,2.52142857142857,0.993873106235364,12.0007872508001,2.2692839732562,0.0327514492102416,0.0049605785778583,25000,2000,18000,2300
28000,2600,28,2.6,0.988236651060135,12.2036088667318,2.22999476110355,0.0323868111495679,0.00488346345758704,25000,2000,18000,2300
29000,1500,29,1.5,1.18237782202991,8.92649878155621,3.35556054731682,0.0384406157761967,0.00715657759789408,25000,2000,18000,2300
29000,1578.57142857143,29,1.57857142857143,1.15761970170858,9.19358254116379,3.22161054135455,0.0379119884520315,0.00688457429950264,25000,2000,18000,2300
29000,1657.14285714286,29,1.65714285714286,1.13571455500736,9.45523109270041,3.10157956482756,0.0373990647303663,0.00664132108615545,25000,2000,18000,2300
29000,1735.71428571429,29,1.73571428571429,1.11626042103093,9.71149396908008,2.9935466398482,0.0369010948144831,0.00642282030353518,25000,2000,18000,2300
29000,1814.28571428571,29,1.81428571428571,1.09892465782812,9.96242991307155,2.89592245476577,0.0364173777838024,0.00622576568286885,25000,2000,18000,2300
29000,1892.85714285714,29,1.89285714285714,1.08342970956575,10.2081058211163,2.80738094883271,0.0359472577093407,0.00604739978588494,25000,2000,18000,2300
29000,1971.42857142857,29,1.97142857142857,1.06954224714666,10.4485956923342,2.72680716474055,0.035490120114393,0.00588540532620833,25000,2000,18000,2300
29000,2050,29,2.05,1.05706477001658,10.6839790610819,2.65325702778606,0.0350453887179746,0.00573782132918352,25000,2000,18000,2300
29000,2128.57142857143,29,2.12857142857143,1.04582910207442,10.9143417035547,2.58592598535145,0.0346125227569165,0.00560297774638775,25000,2000,18000,2300
29000,2207.14285714286,29,2.20714285714286,1.03569118424612,11.139772905853,2.52412430921928,0.0341910139222423,0.00547944394986935,25000,2000,18000,2300
29000,2285.71428571429,29,2.28571428571429,1.02652698177029,11.3603652047035,2.46725746472593,0.033780384143353,0.00536598778328828,25000,2000,18000,2300
29000,2364.28571428571,29,2.36428571428571,1.01822921486294,11.5762148688623,2.41481037322991,0.0333801831959266,0.00526154272658799,25000,2000,18000,2300
29000,2442.85714285714,29,2.44285714285714,1.01070465711546,11.7874197193444,2.36633469510566,0.0329899869764229,0.00516518135684115,25000,2000,18000,2300
29000,2521.42857142857,29,2.52142857142857,1.00387195275905,11.9940782983347,2.32143847722161,0.032609395292418,0.00507609373908636,25000,2000,18000,2300
29000,2600,29,2.6,0.997711292084537,12.1962914955902,2.27977766688756,0.03224542754016,0.00499356970991064,25000,2000,18000,2300
30000,1500,30,1.5,1.20215214676385,8.93572719739512,3.4518917221422,0.038250375142093,0.00737590883165516,25000,2000,18000,2300
