k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
35714.2857142857,3100,35.7142857142857,3.1,0.969599443676256,13.3412708669158,2.27607874053497,0.0293264492166037,0.00503809233684459,40000,2850,30000,3600
35714.2857142857,3200,35.7142857142857,3.2,0.963177903964016,13.5634251682669,2.23658599641806,0.0289600982580468,0.00495772744371012,40000,2850,30000,3600
35714.2857142857,3300,35.7142857142857,3.3,0.957267949798231,13.7801688243698,2.19983225667496,0.0286031386794362,0.00488304140996125,40000,2850,30000,3600
35714.2857142857,3400,35.7142857142857,3.4,0.951821234893344,13.991644096584,2.16557553133162,0.0282551901767883,0.00481352503854033,40000,2850,30000,3600
35714.2857142857,3500,35.7142857142857,3.5,0.946794740954471,14.1979940509395,2.13359963881871,0.0279158932920092,0.0047487239687426,40000,2850,30000,3600
35714.2857142857,3600,35.7142857142857,3.6,0.942150092802151,14.3993607291783,2.10371099609511,0.027584908384395,0.00468823182374881,40000,2850,30000,3600
37142.8571428571,2200,37.1428571428571,2.2,1.06804484816373,11.1174906185504,2.83989418740474,0.0330353208482836,0.0062065694240894,40000,2850,30000,3600
37142.8571428571,2300,37.1428571428571,2.3,1.05355348724788,11.3885154580912,2.75986031778268,0.0325510399539406,0.00604077317491626,40000,2850,30000,3600
37142.8571428571,2400,37.1428571428571,2.4,1.04033503556381,11.6527775119023,2.68628122278678,0.0320817402956743,0.00588857820483632,40000,2850,30000,3600
37142.8571428571,2500,37.1428571428571,2.5,1.02825695775817,11.910391729269,2.61851205723128,0.0316266744662371,0.00574861100574855,40000,2850,30000,3600
37142.8571428571,2600,37.1428571428571,2.6,1.01720230422819,12.1614875039988,2.55598235959914,0.0311851475273685,0.00561965733784624,40000,2850,30000,3600
37142.8571428571,2700,37.1428571428571,2.7,1.00706771064092,12.4062026722773,2.49818682629624,0.0307565124811857,0.00550064244205468,40000,2850,30000,3600
37142.8571428571,2800,37.1428571428571,2.8,0.99776175728192,12.6446845103455,2.44467717926764,0.0303401662213857,0.0053906135994504,40000,2850,30000,3600
37142.8571428571,2900,37.1428571428571,2.9,0.989269749330441,12.8804723747311,2.39505504712554,0.029935545597097,0.00528872486495769,40000,2850,30000,3600
37142.8571428571,3000,37.1428571428571,3,0.981501763629836,13.1128024695177,2.34896576061757,0.0295421239364474,0.0051942237619953,40000,2850,30000,3600
37142.8571428571,3100,37.1428571428571,3.1,0.974348646477253,13.3395240831006,2.30609295884633,0.0291594077521255,0.0051064397157215,40000,2850,30000,3600
37142.8571428571,3200,37.1428571428571,3.2,0.967835086744083,13.5607702042513,2.26615390633434,0.0287967277552421,0.00502477401065456,40000,2850,30000,3600
37142.8571428571,3300,37.1428571428571,3.3,0.961830226918404,13.7766772588674,2.22889542875605,0.0284441609415933,0.0049486910751185,40000,2850,30000,3600
37142.8571428571,3400,37.1428571428571,3.4,0.956280903069011,13.9873817680566,2.1940903845564,0.0281004266051568,0.00487771091514534,40000,2850,30000,3600
37142.8571428571,3500,37.1428571428571,3.5,0.951146379468416,14.1930219219226,2.16153459939626,0.0277651755687853,0.00481140254129959,40000,2850,30000,3600
37142.8571428571,3600,37.1428571428571,3.6,0.946390104461114,14.3937349592816,2.1310441996801,0.0274380770870308,0.00474937825183689,40000,2850,30000,3600
38571.4285714286,2200,38.5714285714286,2.2,1.0699266911368,11.1218025853245,2.85545641683649,0.0328308737008482,0.00624866420114867,40000,2850,30000,3600
38571.4285714286,2300,38.5714285714286,2.3,1.05596764548779,11.3910660395925,2.77815488308658,0.0323529956168308,0.00608800287657705,40000,2850,30000,3600
38571.4285714286,2400,38.5714285714286,2.4,1.04316110718716,11.6537217786991,2.70668911427151,0.0318897978472639,0.0059396777732406,40000,2850,30000,3600
38571.4285714286,2500,38.5714285714286,2.5,1.03139742801851,11.9098703974524,2.64053071134367,0.0314405515724418,0.00580255916067966,40000,2850,30000,3600
38571.4285714286,2600,38.5714285714286,2.6,1.02057809698122,12.1596278682725,2.57920321884799,0.0310045792438467,0.00567562911745236,40000,2850,30000,3600
38571.4285714286,2700,38.5714285714286,2.7,1.01061467360329,12.4031210274768,2.52227745621174,0.0305812497654993,0.00555797142541968,40000,2850,30000,3600
